code,scheme_name,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation
LP210200740,Linkage Projects,2022,Active,145132,151847.0,Flinders University
LP210200765,Linkage Projects,2022,Active,372893,403143.0,Monash University
LP210200774,Linkage Projects,2022,Active,485000,523955.0,The University of Melbourne
LP210200793,Linkage Projects,2022,Active,797827,855305.0,Queensland University of Technology
LP210200796,Linkage Projects,2022,Active,254046,269892.0,Macquarie University
LP210200798,Linkage Projects,2022,Active,325377,347205.0,The University of Melbourne
LP210200818,Linkage Projects,2022,Active,496042,534504.0,The Australian National University
LP210200822,Linkage Projects,2022,Active,405000,437911.0,Adelaide University
LP210200826,Linkage Projects,2022,Active,345388,372638.0,The University of New South Wales
LP210200831,Linkage Projects,2022,Active,180000,194179.0,The University of New South Wales
LP210200837,Linkage Projects,2022,Active,327000,352791.0,The University of Melbourne
LP210200844,Linkage Projects,2022,Active,218278,233107.0,Monash University
LP210200868,Linkage Projects,2022,Active,499000,539599.0,The University of New South Wales
LP210200876,Linkage Projects,2022,Active,661000,714205.0,Macquarie University
LP210200883,Linkage Projects,2022,Active,437060,470584.0,The University of New South Wales
LP210200888,Linkage Projects,2022,Active,611858,660450.0,Curtin University
LP210200889,Linkage Projects,2022,Active,466656,503320.0,The University of New South Wales
LP210200903,Linkage Projects,2022,Active,785000,848720.0,Monash University
LP210200907,Linkage Projects,2022,Active,710423,785831.0,Curtin University
LP210200908,Linkage Projects,2022,Active,857800,925426.0,Monash University
LP210200917,Linkage Projects,2022,Active,343325,369582.0,The University of Melbourne
LP210200918,Linkage Projects,2022,Active,224264,241313.0,Queensland University of Technology
LP210200927,Linkage Projects,2022,Active,525240,564933.0,The University of Melbourne
LP210200931,Linkage Projects,2022,Active,490000,541253.0,The Australian National University
LP210200937,Linkage Projects,2022,Active,435588,469900.0,Queensland University of Technology
LP210200938,Linkage Projects,2022,Active,475185,528169.0,Queensland University of Technology
LP210200955,Linkage Projects,2022,Active,381889,418426.0,The University of Western Australia
LP210300004,Linkage Projects,2022,Active,408128,452102.0,University of Technology Sydney
LP210300009,Linkage Projects,2022,Active,570943,631762.0,University of Wollongong
LP210300068,Linkage Projects,2022,Active,435984,483533.0,Curtin University
LP210300105,Linkage Projects,2022,Active,595161,661026.0,The University of Queensland
LP210300151,Linkage Projects,2022,Active,935882,1056063.0,Charles Darwin University
LP210300230,Linkage Projects,2022,Active,345000,379820.0,RMIT University
LP210300465,Linkage Projects,2022,Active,352058,390489.0,Monash University
LP210300506,Linkage Projects,2022,Active,1231305,1389379.0,The Australian National University
LP210300558,Linkage Projects,2022,Active,917285,1040333.0,The University of Sydney
LP210300584,Linkage Projects,2022,Active,875432,990525.0,The University of Queensland
LP210300631,Linkage Projects,2022,Active,359090,397265.0,Western Sydney University
LP210300666,Linkage Projects,2022,Active,115586,124516.0,The University of Melbourne
LP210300691,Linkage Projects,2022,Active,770288,864740.0,The University of Western Australia
LP210300698,Linkage Projects,2022,Active,303161,335110.0,The University of Western Australia
LP210300715,Linkage Projects,2022,Active,511205,565905.0,Adelaide University
LP210300791,Linkage Projects,2022,Active,554188,612990.0,Monash University
LP210300839,Linkage Projects,2022,Active,362367,403834.0,Queensland University of Technology
LP210300851,Linkage Projects,2022,Active,455348,509652.0,James Cook University
LP210300960,Linkage Projects,2022,Active,798869,904034.0,The University of Western Australia
LP210300999,Linkage Projects,2022,Active,519346,576636.0,The University of Sydney
LP210301006,Linkage Projects,2022,Active,337631,374016.0,The University of Melbourne
LP210301046,Linkage Projects,2022,Active,313212,346542.0,University of Technology Sydney
LP210301049,Linkage Projects,2022,Active,386379,428115.0,The University of New South Wales
LP210301054,Linkage Projects,2022,Active,240000,268297.0,University of Wollongong
LP210301062,Linkage Projects,2022,Active,493180,548532.0,Adelaide University
LP210301066,Linkage Projects,2022,Active,595000,656785.0,The University of Queensland
LP210301068,Linkage Projects,2022,Active,473854,525483.0,The University of Newcastle
LP210301072,Linkage Projects,2022,Closed,1009570,0.0,University of Southern Queensland
LP210301088,Linkage Projects,2022,Active,344918,30143.0,Queensland University of Technology
LP210301109,Linkage Projects,2022,Active,282339,312978.0,The University of Newcastle
LP210301148,Linkage Projects,2022,Active,204900,220624.0,University of Tasmania
LP210301166,Linkage Projects,2022,Active,190691,210245.0,Australian Catholic University
LP210301171,Linkage Projects,2022,Active,544236,592064.0,Macquarie University
LP210301176,Linkage Projects,2022,Active,419378,467908.0,Griffith University
LP210301206,Linkage Projects,2022,Active,239375,270985.0,The University of Queensland
LP210301239,Linkage Projects,2022,Active,537675,595167.0,Monash University
LP210301248,Linkage Projects,2022,Active,455649,504137.0,The University of Queensland
LP210301250,Linkage Projects,2022,Active,610209,671040.0,James Cook University
LP210301259,Linkage Projects,2022,Active,351667,389046.0,Macquarie University
LP210301261,Linkage Projects,2022,Active,442371,490918.0,The University of Queensland
LP210301265,Linkage Projects,2022,Active,488277,540079.0,The University of Sydney
LP210301290,Linkage Projects,2022,Active,289448,320389.0,The Australian National University
LP210301308,Linkage Projects,2022,Active,798379,883903.0,The University of New South Wales
LP210301314,Linkage Projects,2022,Active,379034,425704.0,Monash University
LP210301317,Linkage Projects,2022,Active,761904,840508.0,The University of Queensland
LP210301321,Linkage Projects,2022,Active,369000,408682.0,Monash University
LP210301323,Linkage Projects,2022,Closed,448440,0.0,Central Queensland University
LP210301332,Linkage Projects,2022,Active,405591,448551.0,Monash University
LP210301337,Linkage Projects,2022,Active,408906,452566.0,Adelaide University
LP210301338,Linkage Projects,2022,Active,461041,522484.0,Griffith University
LP210301351,Linkage Projects,2022,Active,878964,992893.0,The University of Queensland
LP210301365,Linkage Projects,2022,Active,626114,714386.0,Griffith University
LP210301373,Linkage Projects,2022,Active,368000,405400.0,Adelaide University
LP210301380,Linkage Projects,2022,Active,163988,181162.0,Adelaide University
LP210301389,Linkage Projects,2022,Active,189450,209801.0,RMIT University
LP210301390,Linkage Projects,2022,Active,700411,802150.0,The University of Notre Dame Australia
LP210301393,Linkage Projects,2022,Active,241960,268471.0,Swinburne University of Technology
LP210301397,Linkage Projects,2022,Active,735120,812636.0,Adelaide University
LP210301410,Linkage Projects,2022,Active,386356,434606.0,University of Wollongong
LP210301416,Linkage Projects,2022,Active,423000,468013.0,The Australian National University
LP210301424,Linkage Projects,2022,Active,245000,262775.0,Queensland University of Technology
LP220100003,Linkage Projects,2023,Active,552033,610310.0,The Australian National University
LP220100006,Linkage Projects,2023,Active,319981,356469.0,The Australian National University
LP220100016,Linkage Projects,2023,Active,475587,524735.0,Monash University
LP220100022,Linkage Projects,2023,Active,506554,563698.0,Adelaide University
LP220100025,Linkage Projects,2023,Active,637287,704355.0,Queensland University of Technology
LP220100028,Linkage Projects,2023,Active,520000,581145.0,The University of Newcastle
LP220100031,Linkage Projects,2023,Active,664806,724538.0,The University of New South Wales
LP220100036,Linkage Projects,2023,Active,413991,457450.0,The University of Queensland
LP220100053,Linkage Projects,2023,Active,316699,345328.0,Deakin University
LP220100056,Linkage Projects,2023,Active,301129,332478.0,University of Wollongong
LP220100058,Linkage Projects,2023,Active,259608,286625.0,The University of Queensland
LP220100061,Linkage Projects,2023,Active,559018,618645.0,The University of New South Wales
LP220100066,Linkage Projects,2023,Active,321661,354998.0,RMIT University
LP220100073,Linkage Projects,2023,Active,716260,804402.0,Southern Cross University
LP220100076,Linkage Projects,2023,Active,624710,702563.0,The University of Melbourne
LP220100084,Linkage Projects,2023,Active,586728,647966.0,University of Southern Queensland
LP220100088,Linkage Projects,2023,Active,567141,627102.0,RMIT University
LP220100090,Linkage Projects,2023,Active,387680,428257.0,The University of Queensland
LP220100091,Linkage Projects,2023,Active,467165,516950.0,The University of Sydney
LP220100099,Linkage Projects,2023,Active,510000,563075.0,Swinburne University of Technology
LP220100118,Linkage Projects,2023,Active,540519,597335.0,The University of New England
LP220100121,Linkage Projects,2023,Active,347427,384300.0,University of Canberra
LP220100125,Linkage Projects,2023,Active,382118,420953.0,Queensland University of Technology
LP220100130,Linkage Projects,2023,Active,458348,509941.0,University of Tasmania
LP220100131,Linkage Projects,2023,Active,362000,394449.0,Western Sydney University
LP220100143,Linkage Projects,2023,Active,808791,901617.0,Flinders University
LP220100153,Linkage Projects,2023,Active,308586,331843.0,The Australian National University
LP220100162,Linkage Projects,2023,Closed,636676,0.0,The University of Sydney
LP220100164,Linkage Projects,2023,Active,621543,686933.0,Macquarie University
LP220100165,Linkage Projects,2023,Active,454101,503728.0,The University of Queensland
LP220100185,Linkage Projects,2023,Active,976008,1094428.0,The University of Western Australia
LP220100186,Linkage Projects,2023,Active,450000,496145.0,The University of New South Wales
LP220100191,Linkage Projects,2023,Active,332862,369286.0,RMIT University
LP220100196,Linkage Projects,2023,Active,838586,938587.0,Monash University
LP220100197,Linkage Projects,2023,Active,331536,367536.0,Western Sydney University
LP220100200,Linkage Projects,2023,Active,159179,175703.0,The University of Queensland
LP220100202,Linkage Projects,2023,Active,434107,471658.0,University of Technology Sydney
LP220100206,Linkage Projects,2023,Closed,764081,0.0,Queensland University of Technology
LP220100208,Linkage Projects,2023,Active,507970,557582.0,Western Sydney University
LP220100209,Linkage Projects,2023,Active,480315,533136.0,The University of New South Wales
LP220100215,Linkage Projects,2023,Active,404596,453634.0,The Australian National University
LP220100220,Linkage Projects,2023,Declined,196277,,Flinders University
LP220100226,Linkage Projects,2023,Active,126839,137418.0,Queensland University of Technology
LP220100252,Linkage Projects,2023,Active,799084,884976.0,University of Tasmania
LP220100256,Linkage Projects,2023,Active,836369,952722.0,The University of Melbourne
LP220100274,Linkage Projects,2023,Active,206431,221646.0,Charles Sturt University
LP220100278,Linkage Projects,2023,Active,440593,487053.0,University of Southern Queensland
LP220100286,Linkage Projects,2023,Active,354811,399482.0,The University of New South Wales
LP220100291,Linkage Projects,2023,Active,136994,147319.0,The Australian National University
LP220100292,Linkage Projects,2023,Active,711551,795850.0,The University of Sydney
LP220100293,Linkage Projects,2023,Active,532680,587132.0,La Trobe University
LP220100309,Linkage Projects,2023,Active,644398,713146.0,The University of Queensland
LP220100323,Linkage Projects,2023,Active,327962,362698.0,The University of Melbourne
LP220100332,Linkage Projects,2023,Active,391412,426335.0,University of Wollongong
LP220100334,Linkage Projects,2023,Closed,607631,0.0,The University of Newcastle
LP220100336,Linkage Projects,2023,Active,718413,791910.0,The University of Queensland
LP220100351,Linkage Projects,2023,Active,557080,614637.0,Adelaide University
LP220100357,Linkage Projects,2023,Active,701069,771522.0,The University of Queensland
LP220100358,Linkage Projects,2023,Active,540183,590579.0,University of Wollongong
LP220100360,Linkage Projects,2023,Active,184365,198745.0,Macquarie University
LP220100362,Linkage Projects,2023,Active,979778,1096203.0,University of Tasmania
LP220100365,Linkage Projects,2023,Active,747270,824340.0,Monash University
LP220100375,Linkage Projects,2023,Active,615060,692182.0,The University of Newcastle
LP220100384,Linkage Projects,2023,Active,420000,463709.0,The University of Western Australia
LP220100389,Linkage Projects,2023,Active,348406,383321.0,University of Technology Sydney
LP220100390,Linkage Projects,2023,Active,455969,504233.0,University of Technology Sydney
LP220100400,Linkage Projects,2023,Active,467348,512342.0,Monash University
LP220100403,Linkage Projects,2023,Active,898904,992449.0,Adelaide University
LP220100406,Linkage Projects,2023,Active,928845,1039589.0,The University of Sydney
LP220100407,Linkage Projects,2023,Active,545173,602028.0,The University of Melbourne
LP220100410,Linkage Projects,2023,Active,566499,640229.0,The University of Sydney
LP220100417,Linkage Projects,2023,Active,285684,314143.0,The University of Melbourne
LP220100419,Linkage Projects,2023,Active,176592,194970.0,Swinburne University of Technology
LP220100426,Linkage Projects,2023,Active,531568,583182.0,The University of Melbourne
LP220100430,Linkage Projects,2023,Active,506625,558914.0,University of Technology Sydney
LP220100450,Linkage Projects,2023,Active,492895,536865.0,The University of Queensland
LP220100453,Linkage Projects,2023,Active,343209,379595.0,University of Technology Sydney
LP220100456,Linkage Projects,2023,Active,150000,165610.0,The University of New South Wales
LP220100482,Linkage Projects,2023,Active,492651,543740.0,Swinburne University of Technology
LP220100515,Linkage Projects,2023,Active,389674,427490.0,The University of New South Wales
LP220100527,Linkage Projects,2023,Active,419886,463864.0,The University of Sydney
LP220200004,Linkage Projects,2023,Active,807403,911129.0,The University of Western Australia
LP220200115,Linkage Projects,2023,Active,790276,892371.0,The University of Sydney
LP220200159,Linkage Projects,2023,Active,359810,406947.0,RMIT University
LP220200160,Linkage Projects,2023,Active,476460,537537.0,The University of Melbourne
LP220200182,Linkage Projects,2023,Active,411960,465526.0,Monash University
LP220200184,Linkage Projects,2023,Active,741172,833997.0,Charles Darwin University
LP220200211,Linkage Projects,2023,Active,255192,288295.0,The University of Sydney
LP220200287,Linkage Projects,2023,Active,303617,342937.0,Southern Cross University
LP220200329,Linkage Projects,2023,Active,745310,840600.0,The University of Sydney
LP220200350,Linkage Projects,2023,Active,423753,478998.0,The University of New South Wales
LP220200369,Linkage Projects,2023,Active,380833,430523.0,Adelaide University
LP220200396,Linkage Projects,2023,Active,214900,243307.0,The University of Sydney
LP220200548,Linkage Projects,2023,Active,562823,633440.0,Swinburne University of Technology
LP220200559,Linkage Projects,2023,Active,295855,331558.0,Adelaide University
LP220200572,Linkage Projects,2023,Active,489682,549357.0,The University of Queensland
LP220200578,Linkage Projects,2023,Active,362322,411410.0,Macquarie University
LP220200583,Linkage Projects,2023,Active,508018,574901.0,The University of New South Wales
LP220200591,Linkage Projects,2023,Active,689098,768472.0,Monash University
LP220200602,Linkage Projects,2023,Active,502439,567480.0,University of Wollongong
LP220200614,Linkage Projects,2023,Active,839271,950418.0,The University of Melbourne
LP220200649,Linkage Projects,2023,Active,330204,373996.0,RMIT University
LP220200719,Linkage Projects,2023,Active,899582,1016359.0,The University of Melbourne
LP220200721,Linkage Projects,2023,Active,262168,296343.0,The University of New South Wales
LP220200724,Linkage Projects,2023,Active,100000,110698.0,The University of Melbourne
LP220200746,Linkage Projects,2023,Active,352968,398957.0,Victoria University
LP220200780,Linkage Projects,2023,Active,342924,390354.0,The University of New South Wales
LP220200787,Linkage Projects,2023,Active,865682,968009.0,The University of Melbourne
LP220200792,Linkage Projects,2023,Active,752402,848151.0,Adelaide University
LP220200796,Linkage Projects,2023,Active,200000,226003.0,University of Technology Sydney
LP220200808,Linkage Projects,2023,Active,638775,724651.0,University of Technology Sydney
LP220200819,Linkage Projects,2023,Active,395486,446037.0,The University of Queensland
LP220200824,Linkage Projects,2023,Active,429996,485807.0,Griffith University
LP220200834,Linkage Projects,2023,Closed,674004,0.0,Macquarie University
LP220200839,Linkage Projects,2023,Active,506031,572318.0,The University of Newcastle
LP220200856,Linkage Projects,2023,Active,724622,819527.0,Monash University
LP220200866,Linkage Projects,2023,Active,149974,166019.0,The University of Newcastle
LP220200872,Linkage Projects,2023,Active,704970,790887.0,Western Sydney University
LP220200874,Linkage Projects,2023,Active,460697,520623.0,The University of Queensland
LP220200882,Linkage Projects,2023,Active,565671,634869.0,The University of Western Australia
LP220200893,Linkage Projects,2023,Active,713000,807145.0,The University of Sydney
LP220200897,Linkage Projects,2023,Active,566000,640118.0,Macquarie University
LP220200901,Linkage Projects,2023,Active,173220,195703.0,The University of New South Wales
LP220200906,Linkage Projects,2023,Active,431089,485681.0,University of Technology Sydney
LP220200912,Linkage Projects,2023,Active,612689,692883.0,The University of New South Wales
LP220200915,Linkage Projects,2023,Active,475770,534471.0,Deakin University
LP220200920,Linkage Projects,2023,Active,476992,538703.0,Curtin University
LP220200934,Linkage Projects,2023,Active,406838,466002.0,The University of New South Wales
LP220200938,Linkage Projects,2023,Active,507466,573662.0,Griffith University
LP220200939,Linkage Projects,2023,Active,402115,454286.0,The University of Queensland
LP220200944,Linkage Projects,2023,Active,615316,698442.0,Monash University
LP220200949,Linkage Projects,2023,Active,478994,541678.0,The University of Sydney
LP220200950,Linkage Projects,2023,Active,288257,323806.0,The University of New South Wales
LP220200956,Linkage Projects,2023,Active,510000,576195.0,Monash University
LP220200957,Linkage Projects,2023,Active,269309,298267.0,The University of New South Wales
LP220200963,Linkage Projects,2023,Active,407000,460560.0,The University of Queensland
LP220200965,Linkage Projects,2023,Active,723641,816687.0,The University of Sydney
LP220200969,Linkage Projects,2023,Active,471472,533223.0,The University of Queensland
LP230100011,Linkage Projects,2024,Active,723594,785634.0,Macquarie University
LP230100042,Linkage Projects,2024,Active,447176,503660.0,Western Sydney University
LP230100049,Linkage Projects,2024,Active,977026,1054297.0,The University of New South Wales
LP230100071,Linkage Projects,2024,Active,257287,287683.0,The University of Queensland
LP230100083,Linkage Projects,2024,Active,445009,497588.0,University of Wollongong
LP230100108,Linkage Projects,2024,Active,490123,548406.0,The University of Sydney
LP230100121,Linkage Projects,2024,Active,640134,715307.0,RMIT University
LP230100155,Linkage Projects,2024,Active,479527,535813.0,The University of New South Wales
LP230100156,Linkage Projects,2024,Active,443095,495070.0,The University of Newcastle
LP230100160,Linkage Projects,2024,Active,461440,514150.0,The University of Queensland
LP230100166,Linkage Projects,2024,Active,676675,741653.0,The University of Queensland
LP230100171,Linkage Projects,2024,Active,564072,627431.0,Charles Darwin University
LP230100173,Linkage Projects,2024,Active,778209,868985.0,The Australian National University
LP230100176,Linkage Projects,2024,Active,510063,569487.0,Deakin University
LP230100179,Linkage Projects,2024,Active,664129,742879.0,The University of Queensland
LP230100181,Linkage Projects,2024,Active,650239,723983.0,The University of Queensland
LP230100183,Linkage Projects,2024,Active,255000,284754.0,The University of Queensland
LP230100187,Linkage Projects,2024,Active,393243,435415.0,The University of Melbourne
LP230100198,Linkage Projects,2024,Active,396174,441773.0,University of Canberra
LP230100199,Linkage Projects,2024,Active,447852,500357.0,University of Technology Sydney
LP230100209,Linkage Projects,2024,Active,728752,793428.0,Adelaide University
LP230100220,Linkage Projects,2024,Active,341374,374181.0,The University of New South Wales
LP230100225,Linkage Projects,2024,Active,452662,504590.0,Adelaide University
LP230100228,Linkage Projects,2024,Active,328409,364211.0,Griffith University
LP230100229,Linkage Projects,2024,Active,395773,444080.0,Adelaide University
LP230100230,Linkage Projects,2024,Active,359977,399200.0,Flinders University
LP230100235,Linkage Projects,2024,Active,278978,311156.0,University of Technology Sydney
LP230100262,Linkage Projects,2024,Active,685797,764431.0,The University of Sydney
LP230100270,Linkage Projects,2024,Active,475573,531747.0,Macquarie University
LP230100276,Linkage Projects,2024,Active,415000,462719.0,RMIT University
LP230100282,Linkage Projects,2024,Active,581045,649206.0,Monash University
LP230100288,Linkage Projects,2024,Active,458910,514068.0,The University of New South Wales
LP230100294,Linkage Projects,2024,Active,394974,441511.0,The University of Sydney
LP230100307,Linkage Projects,2024,Active,465603,518788.0,The University of Western Australia
LP230100313,Linkage Projects,2024,Active,818769,913110.0,The University of Queensland
LP230100317,Linkage Projects,2024,Active,798460,869081.0,University of the Sunshine Coast
LP230100325,Linkage Projects,2024,Active,419204,467883.0,University of Canberra
LP230100345,Linkage Projects,2024,Active,467108,522427.0,Adelaide University
LP230100351,Linkage Projects,2024,Active,676198,754569.0,The University of Western Australia
LP230100359,Linkage Projects,2024,Active,496000,553666.0,The University of Melbourne
LP230100371,Linkage Projects,2024,Active,622891,695573.0,Murdoch University
LP230100379,Linkage Projects,2024,Active,349108,389905.0,The University of New South Wales
LP230100385,Linkage Projects,2024,Active,996435,1069555.0,Monash University
LP230100393,Linkage Projects,2024,Active,197567,220655.0,The University of Sydney
LP230100396,Linkage Projects,2024,Active,737000,822563.0,University of Technology Sydney
LP230100412,Linkage Projects,2024,Active,508098,567493.0,RMIT University
LP230100426,Linkage Projects,2024,Active,745446,832164.0,The University of New South Wales
LP230100436,Linkage Projects,2024,Active,299687,329679.0,The University of Melbourne
LP230100439,Linkage Projects,2024,Active,511625,573313.0,RMIT University
LP230100456,Linkage Projects,2024,Active,371499,414912.0,University of Technology Sydney
LP230200003,Linkage Projects,2024,Active,539705,595557.0,Australian Catholic University
LP230200030,Linkage Projects,2024,Active,334351,368970.0,University of Technology Sydney
LP230200109,Linkage Projects,2024,Active,256946,282084.0,Curtin University
LP230200283,Linkage Projects,2024,Active,504292,551520.0,The University of New South Wales
LP230200469,Linkage Projects,2024,Active,588658,649547.0,The University of Queensland
LP230200510,Linkage Projects,2024,Active,794152,865659.0,Monash University
LP230200526,Linkage Projects,2024,Active,330572,367480.0,Griffith University
LP230200579,Linkage Projects,2024,Active,418950,462179.0,Adelaide University
LP230200617,Linkage Projects,2024,Active,552723,609898.0,The University of Melbourne
LP230200649,Linkage Projects,2024,Active,546774,603388.0,Monash University
LP230200688,Linkage Projects,2024,Active,597717,652838.0,Monash University
LP230200690,Linkage Projects,2024,Active,699000,771673.0,The University of Queensland
LP230200693,Linkage Projects,2024,Active,580000,639863.0,University of Tasmania
LP230200701,Linkage Projects,2024,Active,1485643,1578132.0,The University of Western Australia
LP230200709,Linkage Projects,2024,Active,578317,639867.0,Charles Darwin University
LP230200712,Linkage Projects,2024,Active,495000,545821.0,The University of Sydney
LP230200736,Linkage Projects,2024,Active,342344,360132.0,Griffith University
LP230200751,Linkage Projects,2024,Active,438000,486171.0,La Trobe University
LP230200761,Linkage Projects,2024,Active,882859,966555.0,The University of Sydney
LP230200765,Linkage Projects,2024,Active,893080,985411.0,The University of Queensland
LP230200771,Linkage Projects,2024,Active,188475,0.0,University of Tasmania
LP230200778,Linkage Projects,2024,Active,877851,968693.0,Griffith University
LP230200783,Linkage Projects,2024,Active,150000,165516.0,Flinders University
LP230200785,Linkage Projects,2024,Active,746358,824378.0,RMIT University
LP230200802,Linkage Projects,2024,Active,469722,518943.0,Deakin University
LP230200806,Linkage Projects,2024,Active,392910,433747.0,Queensland University of Technology
LP230200820,Linkage Projects,2024,Active,739456,819304.0,The University of Queensland
LP230200821,Linkage Projects,2024,Active,320562,353987.0,Adelaide University
LP230200824,Linkage Projects,2024,Active,222000,244964.0,University of Technology Sydney
LP230200835,Linkage Projects,2024,Active,293625,324297.0,The University of Queensland
LP230200846,Linkage Projects,2024,Active,540500,599657.0,Adelaide University
LP230200847,Linkage Projects,2024,Active,1479777,1571562.0,Australian Catholic University
LP230200851,Linkage Projects,2024,Active,481098,530550.0,The University of New South Wales
LP230200862,Linkage Projects,2024,Active,336621,371314.0,The University of Melbourne
LP230200867,Linkage Projects,2024,Active,685957,757723.0,The University of Western Australia
LP230200886,Linkage Projects,2024,Active,414900,461604.0,The University of Sydney
LP230200892,Linkage Projects,2024,Active,585724,646346.0,The University of Queensland
LP230200894,Linkage Projects,2024,Active,203877,224582.0,The University of Sydney
LP230200897,Linkage Projects,2024,Active,848038,935833.0,RMIT University
LP230200901,Linkage Projects,2024,Active,869991,959924.0,The University of Queensland
LP230200910,Linkage Projects,2024,Active,707425,782502.0,The University of Western Australia
LP230200917,Linkage Projects,2024,Active,818170,881166.0,Queensland University of Technology
LP230200929,Linkage Projects,2024,Active,220473,244478.0,The University of New South Wales
LP230200954,Linkage Projects,2024,Active,251688,279126.0,The University of Sydney
LP230200956,Linkage Projects,2024,Active,739958,791964.0,University of Tasmania
LP230200957,Linkage Projects,2024,Active,951000,1024490.0,The Australian National University
LP230200960,Linkage Projects,2024,Active,669272,722082.0,The University of Queensland
LP230200961,Linkage Projects,2024,Active,105665,118136.0,Curtin University
LP230200963,Linkage Projects,2024,Active,469778,518420.0,Adelaide University
LP230200972,Linkage Projects,2024,Active,837650,924308.0,The University of Sydney
LP230200977,Linkage Projects,2024,Active,900000,993099.0,The University of Sydney
LP230200987,Linkage Projects,2024,Active,542152,598164.0,Victoria University
LP230200991,Linkage Projects,2024,Active,751326,829046.0,The University of Melbourne
LP230200994,Linkage Projects,2024,Active,379503,420786.0,Queensland University of Technology
LP230200997,Linkage Projects,2024,Active,839075,925292.0,The University of Sydney
LP230200999,Linkage Projects,2024,Active,480000,529603.0,The University of Queensland
LP230201021,Linkage Projects,2024,Active,889318,981298.0,La Trobe University
LP230201022,Linkage Projects,2024,Active,683591,755122.0,Macquarie University
LP230201028,Linkage Projects,2024,Active,832478,918488.0,The University of Western Australia
LP230201046,Linkage Projects,2024,Active,565193,623452.0,University of Wollongong
LP230201048,Linkage Projects,2024,Active,394520,438719.0,The University of Newcastle
LP230201054,Linkage Projects,2024,Active,1464484,1555076.0,The University of New South Wales
LP230201055,Linkage Projects,2024,Active,531777,563513.0,Adelaide University
LP230201058,Linkage Projects,2024,Active,715684,790305.0,The University of Queensland
LP230201062,Linkage Projects,2024,Active,536343,600686.0,The University of Melbourne
LP230201076,Linkage Projects,2024,Active,861170,929340.0,The University of New South Wales
LP230201082,Linkage Projects,2024,Active,382963,422595.0,Queensland University of Technology
LP230201087,Linkage Projects,2024,Active,545834,602164.0,Queensland University of Technology
LP230201092,Linkage Projects,2024,Active,322949,356293.0,The University of Sydney
LP230201118,Linkage Projects,2024,Active,180540,199216.0,Queensland University of Technology
LP230201126,Linkage Projects,2024,Active,588750,634694.0,Queensland University of Technology
LP230201137,Linkage Projects,2024,Active,1239453,1315392.0,Australian Catholic University
LP240100007,Linkage Projects,2025,Active,513010,531199.0,RMIT University
LP240100018,Linkage Projects,2025,Active,305135,317726.0,Macquarie University
LP240100028,Linkage Projects,2025,Active,564920,585143.0,University of Technology Sydney
LP240100060,Linkage Projects,2025,Active,501950,519906.0,The University of Queensland
LP240100066,Linkage Projects,2025,Active,419547,435278.0,Griffith University
LP240100073,Linkage Projects,2025,Active,630696,652959.0,Flinders University
LP240100097,Linkage Projects,2025,Active,621000,643258.0,The University of Melbourne
LP240100101,Linkage Projects,2025,Active,150000,155349.0,The University of Melbourne
LP240100108,Linkage Projects,2025,Active,610000,631477.0,Curtin University
LP240100123,Linkage Projects,2025,Active,387261,401382.0,The University of New South Wales
LP240100130,Linkage Projects,2025,Active,974734,1000950.0,Griffith University
LP240100141,Linkage Projects,2025,Active,561291,579969.0,La Trobe University
LP240100177,Linkage Projects,2025,Active,1190040,1221847.0,The University of Melbourne
LP240100189,Linkage Projects,2025,Active,377980,391261.0,Monash University
LP240100198,Linkage Projects,2025,Active,913158,938223.0,Griffith University
LP240100200,Linkage Projects,2025,Active,281849,292567.0,Queensland University of Technology
LP240100202,Linkage Projects,2025,Active,476190,492819.0,Queensland University of Technology
LP240100204,Linkage Projects,2025,Active,418057,434098.0,Monash University
LP240100224,Linkage Projects,2025,Active,557209,577010.0,University of the Sunshine Coast
LP240100228,Linkage Projects,2025,Active,777528,805187.0,La Trobe University
LP240100242,Linkage Projects,2025,Active,647068,671453.0,Flinders University
LP240100243,Linkage Projects,2025,Active,893484,925347.0,The University of Queensland
LP240100251,Linkage Projects,2025,Active,464017,480976.0,RMIT University
LP240100279,Linkage Projects,2025,Active,482207,499221.0,RMIT University
LP240100286,Linkage Projects,2025,Active,1005058,1027053.0,Australian Catholic University
LP240100299,Linkage Projects,2025,Active,348676,359730.0,The University of Sydney
LP240100311,Linkage Projects,2025,Active,237899,247028.0,The University of Sydney
LP240100314,Linkage Projects,2025,Active,432405,447448.0,La Trobe University
LP240100315,Linkage Projects,2025,Active,429000,444094.0,Deakin University
LP240100339,Linkage Projects,2025,Active,209414,216916.0,The University of Sydney
LP240100343,Linkage Projects,2025,Active,788130,815797.0,The University of Queensland
LP240100345,Linkage Projects,2025,Active,297000,307591.0,Murdoch University
LP240100348,Linkage Projects,2025,Active,511554,526426.0,The Australian National University
LP240100378,Linkage Projects,2025,Active,428179,443177.0,The University of Sydney
LP240100383,Linkage Projects,2025,Active,399304,413593.0,The University of New South Wales
LP240100386,Linkage Projects,2025,Active,249999,258914.0,The University of New South Wales
LP240100388,Linkage Projects,2025,Active,223020,232032.0,Griffith University
LP240100404,Linkage Projects,2025,Active,422508,437281.0,The University of Melbourne
LP240100406,Linkage Projects,2025,Active,590550,611294.0,Queensland University of Technology
LP240100413,Linkage Projects,2025,Active,675816,700691.0,Adelaide University
