code,funding_commencement_year,grant_status,funding_at_announcement,funding_current,administering_organisation,chief_investigators,chief_investigators_orcids
DP110102068,2011,Closed,390000,411580.0,The Australian National University,Dr Adrian Ankiewicz; Prof Dr Nail Akhmediev,0000-0001-7294-8958
DP110102243,2011,Closed,550000,619002.0,The University of Sydney,Prof Robert Minasian,
DP110102065,2011,Closed,190000,200118.0,Deakin University,Prof John Arnould; Prof Mark Hindell; Prof Jayson Semmens,0000-0003-1124-9330; 0000-0003-1742-6692
DP110102173,2011,Closed,285000,295124.0,Western Sydney University,,
DP110101997,2011,Closed,340000,301848.0,The University of Sydney,Prof Dougald O'Reilly; Dr Louise Shewan; Dr Damian Evans; Prof Kathryn Domett,0000-0001-9830-6945; 0000-0003-0320-4319; 0000-0001-5091-3105
DP110102018,2011,Closed,333000,350627.0,Queensland University of Technology,Prof David Atchison; A/Prof Andrew Lambert,0000-0002-3099-6545; 0000-0003-0390-4446
DP110102299,2011,Closed,446000,476452.0,The University of Queensland,Em/Prof Geoffrey Lawrence; Prof Kristen Lyons,0000-0002-7052-7794
DP110102078,2011,Closed,300000,315201.0,The University of Melbourne,Prof James McCluskey; Prof Stephanie Gras; A/Prof Scott Burrows,0000-0002-8597-815X; 0000-0001-7416-038X
DP110102112,2011,Closed,340000,358417.0,The University of Queensland,Prof Sassan Asgari; Prof Alexander Khromykh,0000-0001-7885-6544; 0000-0001-6206-6935
DP110102262,2011,Closed,345000,364090.0,University of Canberra,Prof Tariq Ezaz; Prof Stephen Sarre; Prof Arthur Georges; Prof Jennifer Graves,0000-0003-4763-1347
DP110102098,2011,Closed,398000,423036.0,The Australian National University,Prof Malcolm Sambridge; Prof Brian Kennett,0000-0003-2858-3175; 0000-0003-2206-5350
DP110101998,2011,Closed,350000,368575.0,The Australian National University,Prof Alan Welsh; Prof Samuel Muller,0000-0002-3087-8127
DP110102141,2011,Closed,285000,290264.0,Monash University,Prof Mark Thompson; Prof Justin Leontini,0000-0001-9321-4689
DP110102057,2011,Closed,140000,146955.0,The Australian National University,Prof Frank Jotzo,0000-0002-2856-847X
DP110102174,2011,Closed,210000,221620.0,Monash University,A/Prof Michael Brown,0000-0002-1207-9137
DP110102336,2011,Closed,245538,259198.0,The University of Western Australia,,
DP110102085,2011,Closed,360000,379920.0,University of Tasmania,Prof James Reid; A/Prof John Ross,
DP110101990,2011,Closed,364649,384404.0,The Australian National University,Prof Richard O'Kearney,
DP110102183,2011,Closed,540000,569880.0,The University of New South Wales,Prof John Gooding; A/Prof Peter Reece,0000-0002-5398-0597; 0000-0003-4852-3735
DP110102569,2011,Closed,610000,662350.0,The University of New South Wales,,
DP110102110,2011,Closed,370000,390078.0,The University of Sydney,Prof Paul Pilowsky,0000-0003-3500-467X
DP110102123,2011,Closed,720000,780181.0,The University of New South Wales,,
DP110102076,2011,Closed,255000,269110.0,Deakin University,Prof Yong Xiang; Prof Yue Rong,0000-0002-5831-7479
DP110102056,2011,Closed,350000,369371.0,Monash University,Prof Matthew Wilce; Prof Jacqueline Wilce,0000-0002-8344-2626
DP110102081,2011,Closed,250000,264031.0,The University of Melbourne,Prof David Gardner,
DP110102049,2011,Closed,576712,626197.0,The University of Adelaide,Prof Clive May,0000-0001-8548-3846
DP110102156,2011,Closed,375000,395750.0,The Australian National University,Prof Adrienne Hardham,
DP110101941,2011,Closed,720000,783236.0,Monash University,Prof Stuart Hooper,
DP110101888,2011,Closed,164338,173403.0,The University of Sydney,A/Prof Gail Mason,
DP110101950,2011,Closed,560000,608914.0,University of Tasmania,Prof David Bowman,0000-0001-8075-124X
DP110102011,2011,Closed,255000,269110.0,Federation University Australia,Prof Alexander Kruger,0000-0002-7861-7380
DP110101986,2011,Closed,255000,158126.0,The University of Sydney,,
DP110101968,2011,Closed,285000,300445.0,The University of Sydney,,
DP110101934,2011,Closed,330000,348260.0,The University of Melbourne,Prof Justin Zobel; Prof Alistair Moffat; Prof Timothy Baldwin,0000-0001-6622-032X; 0000-0002-6638-0232; 0000-0003-4525-6950
DP110101978,2011,Closed,420000,443314.0,The University of Queensland,Prof Chengzhong Yu; Prof Gaoqing Lu,0000-0003-3707-0785
DP110101953,2011,Closed,430000,434837.0,The University of Queensland,Prof Tom Smith; Prof Terence O'Neill; Prof Juliana Ng; A/Prof Barry Oliver; Prof Karen Benson; A/Prof M. Shumi Akhtar,
DP110102046,2011,Closed,350000,367387.0,University of Tasmania,Prof Pavel Nesterenko; Prof Brett Paull,0000-0002-9997-0650
DP110101940,2011,Closed,330000,348260.0,The University of New South Wales,A/Prof Michael Kuchiev; Prof Victor Flambaum,0000-0001-8643-7374
DP110101929,2011,Closed,255000,268588.0,The University of Adelaide,Prof Nigel Bean; Prof Joshua Ross; Em/Prof Philip Pollett; Prof Peter Taylor,0000-0002-5351-3104; 0000-0002-9918-8167; 0000-0003-3513-1281; 0000-0001-7600-5383
DP110101893,2011,Closed,173431,183016.0,Flinders University,Prof Damien Riggs,0000-0003-0961-9099
DP110102084,2011,Closed,280000,295097.0,Monash University,Dr Joanne Fielding; Prof Gary Egan,0000-0002-3186-4026
DP110101966,2011,Closed,440000,478440.0,The Australian National University,Prof Robert Heinsohn,
DP110101896,2011,Closed,480000,505372.0,The University of Melbourne,Prof Christopher Chantler; Dr Stephen Best; Em/Prof Dudley Creagh; A/Prof Zwi Barnea,0000-0001-6608-0048; 0000-0002-9399-3560; 0000-0001-8545-4017
DP110102021,2011,Closed,480000,506559.0,The University of Sydney,Prof Marcela Bilek; Prof Dougal McCulloch,0000-0003-4548-1955
DP110102014,2011,Closed,253992,0.0,Swinburne University of Technology,,
DP110102041,2011,Closed,345000,365871.0,The University of Melbourne,Prof John Hopper; Prof Mark Jenkins; Prof Enes Makalic; A/Prof Daniel Schmidt,0000-0002-8964-6160; 0000-0003-3017-0871; 0000-0002-1788-2375
DP110101894,2011,Closed,230000,241935.0,Griffith University,Prof Igor Litvinyuk; Prof Robert Sang,0000-0002-4306-1669
DP110101866,2011,Closed,310000,327554.0,Monash University,Prof Marie-Isabel Aguilar; Prof Frances Separovic,0000-0002-0234-4064; 0000-0002-6484-2763
DP110101817,2011,Closed,610380,664814.0,St Vincent's Institute of Medical Research,,
DP110101931,2011,Closed,160000,165646.0,The University of Queensland,Prof Beate Escher,
DP110101830,2011,Closed,140000,147347.0,The Australian National University,Prof Ian Jackson,0000-0001-5200-9734
DP110101815,2011,Closed,81000,85482.0,The University of Queensland,Dr Phil Dowe,
DP110101706,2011,Closed,550000,580038.0,The University of Queensland,Prof Peter Sly; A/Prof Philip Stumbles,0000-0001-6305-2201; 0000-0003-3281-5530
DP110101759,2011,Closed,90000,92981.0,Monash University,Prof Suzanne Fraser; Prof Janice Wright; Prof JaneMaree Maher; Prof Alan Petersen,0000-0002-6592-8390; 0000-0002-2755-0227
DP110101720,2011,Closed,438774,460009.0,Curtin University,Adj/Prof David Moore; Prof Robin Room; Prof Pascal Perez,0000-0002-5860-3109; 0000-0002-5618-385X; 0000-0001-6151-6228
DP110101810,2011,Closed,159000,167216.0,The University of Melbourne,Prof Neil Levy; Dr Daniel Cohen,0000-0002-5679-1986; 0000-0001-5760-636X
DP110101740,2011,Closed,431828,454583.0,The University of Sydney,Prof Rebecca Ivers; Dr Soufiane Boufous,0000-0003-3448-662X
DP110101999,2011,Closed,340000,358011.0,The University of Melbourne,Prof Frank Vetere; Prof Toni Robertson; Prof Margot Brereton,0000-0003-3727-9204; 0000-0002-0982-3404
DP110101654,2011,Closed,430000,453397.0,The University of Newcastle,Prof Majidreza Nazem,0000-0002-6433-3416
DP110101702,2011,Closed,500000,526874.0,The University of Sydney,Prof Kevin Downard,
DP110102007,2011,Closed,150000,155098.0,University of South Australia,Prof Barbara Pocock,
DP110101679,2011,Closed,300000,317006.0,Flinders University,Prof Sophie Leterme; Prof Amanda Ellis; Prof Melissa Brown,0000-0001-8455-7049; 0000-0002-0053-5641; 0000-0001-6461-7550
DP110101743,2011,Closed,360000,379920.0,The University of Melbourne,Prof Alistair Moffat; Prof Anthony Wirth; Prof Jason Culpepper; Prof Andrew Turpin,0000-0002-6638-0232; 0000-0003-3746-6704; 0000-0002-1902-9087; 0000-0003-2559-8769
DP110101643,2011,Closed,276000,289642.0,The University of New South Wales,Prof Jie Bao; Prof Dianne Wiley,0000-0002-6774-9863; 0000-0002-4655-0732
DP110101792,2011,Closed,210000,221026.0,Griffith University,Prof Vladimir Estivill-Castro; Prof Michael Fellows; Prof Frances Rosamond; Asst Prof Gabor Erdelyi,0000-0001-7775-0780
DP110101608,2011,Closed,360000,379920.0,The University of Sydney,Prof Katrina Jolliffe,0000-0003-1100-4544
DP110101776,2011,Closed,310000,324382.0,The University of Melbourne,Prof Michael Kearney; Prof Craig White,0000-0002-3349-8744
DP110101598,2011,Closed,100000,106333.0,Swinburne University of Technology,A/Prof Jordy Kaufman,0000-0001-9881-371X
DP110101798,2011,Closed,260000,274000.0,University of South Australia,Prof Thomas Nann; Prof William Skinner,0000-0002-2723-6553
DP110101634,2011,Closed,265718,277785.0,Monash University,Prof Lisa Cameron,
DP110101714,2011,Closed,690000,726992.0,University of Wollongong,Prof Sharon Robinson; Prof Paul Keller; Prof Arko Lucieer,0000-0002-7130-9617; 0000-0003-4868-845X; 0000-0002-9468-4516
DP110101803,2011,Closed,300000,316599.0,The University of Queensland,Prof Geoffrey Goodhill,
DP110101599,2011,Closed,620000,635288.0,The Australian National University,,
DP110101603,2011,Closed,330000,371456.0,The University of Western Australia,Prof Mark Cassidy,
DP110101871,2011,Closed,972868,1055384.0,Monash University,,
DP110101699,2011,Closed,375000,395750.0,The University of Queensland,Prof Benjamin Hankamer,0000-0001-9284-4929
DP110101577,2011,Closed,480000,506559.0,The University of Melbourne,Prof Tim Stinear; Prof Kellie Tuck,0000-0003-0150-123X; 0000-0002-9104-3158
DP110101649,2011,Closed,247000,260389.0,Monash University,Prof Dustin Marshall; Dr Keyne Monro,
DP110101671,2011,Closed,788000,891723.0,The University of Sydney,,
DP110101764,2011,Closed,124493,131357.0,The University of Melbourne,Prof Cynthia Hardy,0000-0002-2612-7304
DP110101596,2011,Closed,300000,316599.0,The University of Western Australia,A/Prof Gordon Royle,0000-0003-2669-4437
DP110101500,2011,Closed,310000,324773.0,Deakin University,A/Prof Peter Hubber; Prof Mark Hackling; Prof Karen Murcia,0000-0003-1780-9562; 0000-0002-1900-2781
DP110101727,2011,Closed,270000,284346.0,The University of Melbourne,Prof Geoff Shaw; Prof David Gardner,
DP110102003,2011,Closed,556000,585813.0,The Australian National University,Prof Hark Hoe Tan,0000-0002-7816-537X
DP110101421,2011,Closed,390000,411580.0,Deakin University,Prof John Endler,
DP110102034,2011,Closed,480000,500640.0,The University of Sydney,Prof Tara Murphy,0000-0002-2686-438X
DP110101391,2011,Closed,257000,271141.0,The University of Melbourne,A/Prof Marcus Brazil; Em/Prof Doreen Thomas,0000-0002-8141-3362
DP110101611,2011,Closed,720000,770096.0,The Australian National University,Prof Anthony Hill; Prof Barbara Messerle,0000-0003-2167-0604
DP110101663,2011,Closed,600000,633679.0,The University of Melbourne,Prof Peter Taylor; Prof Nigel Bean; Dr Mark Fackrell; A/Prof Malgorzata O'Reilly,0000-0001-7600-5383; 0000-0002-5351-3104; 0000-0003-3898-3957
DP110101697,2011,Closed,200000,210275.0,Monash University,Prof Fabio Capitanio; Prof Louis Moresi,0000-0003-2131-8723; 0000-0003-3685-174X
DP110101567,2011,Closed,125000,120727.0,The University of Queensland,Dr Julia Hocking,
DP110101653,2011,Closed,330000,369056.0,The University of Queensland,Prof Anthony Roberts; Prof Joseph Grotowski,0000-0001-5915-300X; 0000-0003-4332-610X
DP110101604,2011,Closed,300000,316599.0,RMIT University,Prof Irene Yarovsky,0000-0002-4033-5150
DP110102042,2011,Closed,540000,571849.0,The Australian National University,Dr John Powers; Prof John Makeham,0000-0001-8637-5900; 0000-0002-1256-5012
DP110101455,2011,Closed,300000,321664.0,Swinburne University of Technology,Prof Julian Thomas; Prof Stuart Cunningham,0000-0002-2907-4586
DP110101948,2011,Closed,420000,443239.0,University of Wollongong,Prof Clare Murphy  (nee Paton-Walsh); Prof David Griffith,0000-0003-1156-4138
DP110101875,2011,Closed,97338,98697.0,University of Wollongong,A/Prof Georgine Clarsen,
DP110101499,2011,Closed,255000,269184.0,The University of Melbourne,Dr Joslin Moore; Prof Jane Elith,0000-0002-8706-0326
DP110101425,2011,Closed,285672,284871.0,Queensland University of Technology,Prof Narelle Haworth,0000-0003-2514-787X
DP110101721,2011,Closed,322047,341129.0,Macquarie University,Em/Prof Richard Howitt,0000-0003-3769-4678
DP110101711,2011,Closed,90000,94980.0,The University of Queensland,Prof John Macarthur; Prof Naomi Stead,0000-0002-8787-1305
DP110101525,2011,Closed,330000,348260.0,The Australian National University,Prof Michael Shats; Dr Horst Punzmann,0000-0001-9831-1779
DP110101387,2011,Closed,390000,411580.0,The University of New South Wales,Dr Daniela Stock; Prof Daniel Christ,0000-0002-7313-3977
DP110101571,2011,Closed,150000,158545.0,The University of Melbourne,Prof Bernard Muir; A/Prof James Chong-Gossard,0000-0003-0707-1648
DP110101767,2011,Closed,418000,439658.0,Commonwealth Scientific and Industrial Research Organisation,,
DP110101473,2011,Closed,225000,237449.0,Flinders University,A/Prof Kenneth Pope; Em/Prof John Willoughby; Prof David Powers; Dr Trent Lewis,
DP110101580,2011,Closed,550000,582313.0,The University of Queensland,,
DP110101304,2011,Closed,510000,537511.0,RMIT University,,
DP110101434,2011,Closed,547861,577540.0,Deakin University,Prof Kylie Hesketh; Prof Jo Salmon; Prof Anthony Okely; Prof Anna Timperio; Dr Dylan Cliff; Dr Nick Andrianopoulos,0000-0002-2702-7110; 0000-0002-4734-6354; 0000-0002-1626-8170; 0000-0002-8773-5012
DP110101482,2011,Closed,280000,295097.0,Monash University,Prof Peter Currie,
DP110101380,2011,Closed,91338,96371.0,The University of Sydney,Dr Nicola Parsons,
DP110101293,2011,Closed,410000,423525.0,The University of Adelaide,Prof Mark Biggs; A/Prof Phillip Pendleton,0000-0002-2131-3677; 0000-0003-1031-8170
DP110101533,2011,Closed,250000,263032.0,The University of Sydney,Prof Chiara Neto,0000-0001-6058-0885
DP110101388,2011,Closed,350000,369371.0,The University of Melbourne,Prof Ian Simmonds,
DP110101587,2011,Closed,330000,348260.0,The University of Sydney,Prof Iver Cairns; Prof Peter Robinson,0000-0002-5050-9804
DP110101594,2011,Closed,202000,211768.0,The University of New South Wales,Prof Andrew Byrnes,0000-0002-4013-5132
DP110101427,2011,Closed,255000,269110.0,Monash University,Prof Geoffrey Webb,
DP110101426,2011,Closed,476020,502684.0,Monash University,Prof Paula Lorgelly; Prof Mark Harris,0000-0002-1804-4357
DP110101328,2011,Closed,255000,269110.0,The University of New South Wales,Prof Brian Uy; A/Prof Xinqun Zhu; Prof Olivia Mirza,0000-0002-4577-2915; 0000-0001-5083-9320; 0000-0003-0095-048X
DP110101383,2011,Closed,300000,316599.0,The University of Melbourne,Prof Jose Villadangos,0000-0001-6771-8891
DP110101320,2011,Closed,315000,331138.0,Federation University Australia,A/Prof Anthony Taylor; A/Prof Joseph Zajda,
DP110101331,2011,Closed,330000,348260.0,Monash University,Prof Anthony Purcell; A/Prof Nicholas Williamson,0000-0003-0532-8331; 0000-0002-2173-3452
DP110101491,2011,Closed,256846,270690.0,The University of New South Wales,,
DP110101338,2011,Closed,252000,265898.0,Deakin University,,
DP110101758,2011,Closed,364771,385118.0,The University of Melbourne,Prof Jodie McVernon; Dr Kevin Korb; Prof Kathryn Glass; Prof James McCaw; Prof Emma McBryde,0000-0001-9774-1961; 0000-0001-5905-1310; 0000-0002-2452-3098; 0000-0002-9570-9172
DP110101362,2011,Closed,240000,209509.0,RMIT University,Prof Ian Snook,
DP110101498,2011,Closed,360000,378732.0,Monash University,Prof Andreas Fouras; Prof Stuart Hooper; Prof Rob Lewis,
DP110101414,2011,Closed,300000,316599.0,The University of Queensland,A/Prof Jon Links,0000-0003-1049-0616
DP110101340,2011,Closed,360000,379920.0,Swinburne University of Technology,Prof Yun Yang; Prof Jinjun Chen; Prof John Grundy,0000-0002-7868-5471; 0000-0003-4928-7076
DP110101390,2011,Closed,261300,275583.0,Monash University,,
DP110101364,2011,Closed,405000,427409.0,Griffith University,Prof David Lambert; A/Prof Craig Smith,0000-0002-5821-3637
DP110101713,2011,Closed,105000,110216.0,The University of Melbourne,Prof Johanna Wyn; Prof Helen Cahill,
DP110101221,2011,Closed,450000,474900.0,Monash University,Prof Cameron Jones; Dr Andreas Stasch,
DP110101470,2011,Closed,300000,316599.0,The University of Adelaide,Dr Ian Dodd; A/Prof Keith Shearwin,0000-0002-7736-2742
DP110101272,2011,Closed,330000,348260.0,The University of Queensland,Prof Benjamin Hogan; Prof Mathias Francois,0000-0002-0651-7065; 0000-0002-9846-6882
DP110101262,2011,Closed,401000,422024.0,Curtin University,A/Prof Alison Reid; Prof Lin Fritschi; Prof Anthony LaMontagne,0000-0002-1202-7150; 0000-0002-7692-3560; 0000-0002-5811-5906
DP110101265,2011,Closed,300000,316599.0,The University of Adelaide,A/Prof Ross Young; Prof Derek Leinweber,0000-0002-4527-1811; 0000-0002-4745-6027
DP110101368,2011,Closed,255000,269110.0,The University of Melbourne,A/Prof Anthony White; Prof James Camakaris,0000-0003-1802-9891
DP110101371,2011,Closed,210000,221620.0,Swinburne University of Technology,Prof Feng Wang,0000-0002-6584-0516
DP110101306,2011,Closed,330000,298357.0,Monash University,Prof Kim Langfield-Smith; Prof David Smith,
DP110101397,2011,Closed,850000,926779.0,The University of Newcastle,,
DP110101199,2011,Closed,280009,298104.0,La Trobe University,Prof Marian Pitts; Adj/Prof Victor Minichiello; A/Prof Gail Hawkes,0000-0002-4613-881X
DP110101161,2011,Closed,835000,916083.0,The Australian National University,Hon Prof Michael Gagan,
DP110101480,2011,Closed,420000,443124.0,Murdoch University,Prof Neal Enright; Prof Byron Lamont; Dr Siegfried Krauss,0000-0001-9279-7149; 0000-0002-7280-6324
DP110101369,2011,Closed,773000,839446.0,University of Wollongong,,
DP110101134,2011,Closed,370000,390092.0,Macquarie University,Prof Alberto Avolio,0000-0002-8311-2010
DP110101146,2011,Closed,475496,478700.0,The University of New South Wales,,
DP110101168,2011,Closed,225000,237449.0,James Cook University,Prof Andrew Baird,0000-0001-8504-4077
DP110101188,2011,Closed,360000,379920.0,Deakin University,Prof Ying Ian Chen,0000-0002-7322-2224
DP110101346,2011,Closed,300000,316599.0,The University of Melbourne,Prof Rachel Caruso; Prof Yi-Bing Cheng,
DP110101305,2011,Closed,420000,435563.0,The University of Queensland,,
DP110101173,2011,Closed,60000,61946.0,Monash University,Prof Mary Louise Rasmussen; Dr Fida Sanjakdar,
DP110101266,2011,Closed,422000,453787.0,The University of Western Australia,Prof Murray Maybery,0000-0002-3760-1382
DP110101315,2011,Closed,255000,292428.0,Deakin University,,
DP110101211,2011,Closed,285000,300769.0,The University of Queensland,A/Prof Graeme Smith,
DP110101234,2011,Closed,715000,769111.0,The University of Queensland,,
DP110101413,2011,Closed,255000,269110.0,Monash University,Prof Dr Bernd Meyer; Prof Barry Hughes,0000-0003-3594-4303
DP110101104,2011,Closed,255000,269110.0,The University of Queensland,Prof Benjamin Burton; Prof Murray Elder; Prof Stephan Tillmann,0000-0002-2438-3945; 0000-0001-6731-0327
DP110101124,2011,Closed,246621,260018.0,The University of New South Wales,Prof Lenny Vartanian,0000-0001-8238-6151
DP110101107,2011,Closed,285000,300769.0,The University of Newcastle,Prof Phil Hansbro; Prof Paul Foster; Prof Rakesh Kumar,0000-0002-0827-8299; 0000-0002-9531-8411
DP110101200,2011,Closed,390000,411580.0,Monash University,Prof Marcello Rosa,
DP110101076,2011,Closed,217000,229917.0,The University of Melbourne,Prof Elizabeth Gaze; A/Prof Anna-Louise Chapman,
DP110101254,2011,Closed,160000,163355.0,Macquarie University,Prof Ian Marschner; Prof Val Gebski,
DP110101316,2011,Closed,180000,189178.0,The University of Western Australia,Prof Peter Robertson; Prof Prema-chandra Athukorala,0000-0002-0424-6732; 0000-0003-3143-6547
DP110101176,2011,Closed,210000,221620.0,The University of New South Wales,Prof Ian Turner; Prof Thomas Baldock,0000-0001-9884-6917; 0000-0001-7040-9643
DP110101239,2011,Closed,700000,760515.0,Queensland University of Technology,,
DP110101069,2011,Closed,180000,189960.0,The University of Sydney,Prof Iain McCalman,
DP110101073,2011,Closed,800000,872987.0,University of Wollongong,,
DP110101153,2011,Closed,210000,221620.0,The University of Western Australia,Prof Cheryl Praeger; Prof Alice Niemeyer,0000-0002-0881-7336
DP110101249,2011,Closed,266624,277914.0,Deakin University,Prof Anita Harris,
DP110101127,2011,Closed,710000,768252.0,Curtin University,Dr Catherine Boisvert,0000-0002-0618-7270
DP110101141,2011,Closed,614000,89316.0,Monash University,Prof Timothy Garoni,0000-0001-5204-7845
DP110101090,2011,Closed,800000,866453.0,The University of Melbourne,Prof Muthupandian Ashokkumar,0000-0002-8442-1499
DP110101014,2011,Closed,128000,132071.0,University of Technology Sydney,Prof Alastair Pennycook; Dr Emi Otsuji,
DP110101082,2011,Closed,261346,266689.0,Deakin University,Em/Prof Clare Bradford; A/Prof Kristine Moruzi,0000-0001-8620-540X; 0000-0002-2636-975X
DP110101029,2011,Closed,300000,295242.0,The University of Sydney,Prof Wojciech Sadurski; Prof Martin Krygier,
DP110101140,2011,Closed,420000,398097.0,The Australian National University,Prof Edith Sevick,
DP110101357,2011,Closed,640000,673409.0,The Australian National University,Prof Susan O'Connor; Dr Jack Fenner; A/Prof Janelle Stevenson; Dr Emma St Pierre,0000-0002-6857-9309; 0000-0001-9640-7275
DP110101097,2011,Closed,824000,322783.0,The Australian National University,Em/Prof Peter Bellwood; Dr Hsiao-chun Hung; Prof Marc Oxenham,0000-0001-6033-9629; 0000-0001-5794-3040; 0000-0002-5804-2145
DP110101275,2011,Closed,225000,237449.0,Flinders University,Prof Luciano Beheregaray; A/Prof Luciana Moller,0000-0002-7293-5847
DP110101100,2011,Closed,350000,368966.0,The University of Sydney,Prof Edward Dancer,
DP110101095,2011,Closed,280000,295097.0,Monash University,Prof Francis Collins; Prof Wenhui Duan,0000-0001-6331-5390; 0000-0002-8147-7673
DP110101101,2011,Closed,350000,369169.0,The University of Adelaide,Dr Grant Buchanan; Prof Wayne Tilley,
DP110101363,2011,Closed,920000,974032.0,The University of Queensland,Em/Prof Martin Bell,
DP110101415,2011,Closed,460000,490648.0,The Australian National University,Prof Dr Rainer Grun; Prof Matthew Spriggs; A/Prof Richard Armstrong,
DP110101351,2011,Closed,330000,0.0,The University of Melbourne,Dr Marc Pellegrini,
DP110101048,2011,Closed,575000,626109.0,The University of Queensland,,
DP110101120,2011,Closed,390000,411580.0,The University of Western Australia,Em/Prof Johannes (Hans) Lambers; Prof Patrick Finnegan,0000-0002-4118-2272; 0000-0001-5021-1138
DP110100938,2011,Closed,420000,433051.0,The University of Melbourne,Prof Janet Fletcher; Prof Marija Tabain,0000-0001-7223-4533; 0000-0002-1193-1244
DP110101081,2011,Closed,293259,310429.0,Monash University,Prof Mark Davis; A/Prof Niamh Stephenson,0000-0003-4075-0466
DP110101511,2011,Closed,254138,272659.0,The University of Western Australia,,
DP110100915,2011,Closed,265000,277786.0,The University of Adelaide,Prof Han (Johannes) Baltussen; A/Prof Peter Davis,0000-0002-8262-1833
DP110100922,2011,Closed,360000,377860.0,Macquarie University,Prof Naguib Kanawati; Dr Alexandra Woods,
DP110100992,2011,Closed,374082,390960.0,The University of Sydney,Prof Rebecca Ivers; Prof Kathleen Clapham; Prof James Harrison; Prof Teresa Senserrick; Prof Russell Gruen; Prof Alexandra Martiniuk,0000-0003-3448-662X; 0000-0001-9776-5496; 0000-0001-9893-8491; 0000-0001-6407-9035; 0000-0003-1368-8206
DP110100975,2011,Closed,510000,531719.0,The Australian National University,Prof Andrei Rode; Prof Wieslaw Krolikowski,0000-0002-9869-9782
DP110100964,2011,Closed,306000,323005.0,Monash University,,
DP110101422,2011,Closed,360000,379993.0,Swinburne University of Technology,Prof Min Gu,
DP110101058,2011,Closed,390000,167643.0,Griffith University,Prof Michael Jennings,
DP110101507,2011,Closed,270000,284940.0,The University of Queensland,Em/Prof Peter Hayes; Prof Evgueni Jak,0000-0002-9257-9253
DP110101207,2011,Closed,310000,327156.0,Flinders University,Prof Luciano Beheregaray,
DP110101019,2011,Closed,440000,0.0,Monash University,Dr Michael Danquah,
DP110101042,2011,Closed,210000,218438.0,Griffith University,Prof Kewen Wang,
DP110100984,2011,Closed,735000,775670.0,The University of Newcastle,Prof Robert Aitken; Prof Mark Baker; Prof Kenneth Beagley; Prof Adam McCluskey,0000-0002-9152-156X; 0000-0003-3933-9784; 0000-0001-7125-863X
DP110100957,2011,Closed,270000,285013.0,Monash University,Prof Graham Farr; A/Prof Daniel Delbourgo,
DP110100795,2011,Closed,360000,379920.0,The University of Melbourne,Prof Kerry Landman; Prof Barry Hughes,0000-0003-3594-4303
DP110101349,2011,Closed,312731,308327.0,University of Wollongong,Prof Samantha Thomas; Prof Timothy Olds; Prof Jim Hyde,0000-0003-1427-7775
DP110100931,2011,Closed,150000,155910.0,The University of Western Australia,A/Prof Shino Konishi; Prof Maria Nugent; A/Prof Tiffany Shellam,0000-0002-2771-9555; 0000-0001-5258-697X; 0000-0001-8521-7564
DP110101454,2011,Closed,375000,418472.0,Queensland University of Technology,,
DP110101047,2011,Closed,405000,427409.0,The University of Queensland,Prof Karen Kheruntsyan; Prof Matthew Davis,0000-0001-5813-3621; 0000-0001-8337-0784
DP110100850,2011,Closed,414000,443974.0,The Australian National University,Prof Elinor McKone; Prof Romina Palermo; Prof Richard O'Kearney,0000-0003-1655-4297; 0000-0002-8678-4592
DP110100827,2011,Closed,255000,269110.0,Queensland University of Technology,Em/Prof Sridha Sridharan; Prof Vinod Chandran; Prof Clinton Fookes,0000-0003-3185-0852; 0000-0002-8515-6324
DP110101235,2011,Closed,210000,221620.0,The Australian National University,Prof Malcolm McLeod; Prof David Ollis,0000-0002-2343-3226
DP110101347,2011,Closed,1460000,1626569.0,The University of Queensland,Prof Sara Dolnicar,0000-0001-5176-3161
DP110100797,2011,Closed,219821,231892.0,The University of New South Wales,Prof Benjamin Newell,
DP110100833,2011,Closed,255000,0.0,The University of Queensland,,
DP110101030,2011,Closed,181360,191620.0,The Australian National University,Em/Prof Peter Jackson,0000-0002-4251-1293
DP110101627,2011,Closed,120000,89955.0,Australian Catholic University,Prof Noah Riseman; Dr Glenn Trembath,0000-0002-4723-431X
DP110100917,2011,Closed,302000,323357.0,The University of Sydney,Prof Cassandra Pybus,
DP110101542,2011,Closed,138364,42977.0,The Australian National University,Prof Jayne Godfrey; Prof Jane Hamilton,
DP110101570,2011,Closed,645000,702202.0,Monash University,,
DP110101638,2011,Closed,460000,483928.0,The University of New South Wales,Prof Rose Amal; A/Prof Jason Scott,0000-0001-9561-4918
DP110101540,2011,Closed,689000,748555.0,James Cook University,,
DP110100918,2011,Closed,135000,131386.0,The University of Sydney,Em/Prof Gregory Patmore,
DP110100716,2011,Closed,360000,379920.0,The University of Adelaide,Prof Bronwyn Gillanders,0000-0002-7680-2240
DP110100736,2011,Closed,520000,539503.0,Curtin University,Prof Sven Nordholm; Prof Yue Rong; Prof Defeng Huang; Dr Alexander Duncan,0000-0001-8942-5328; 0000-0002-5831-7479; 0000-0002-2179-727X
DP110100869,2011,Closed,210000,221620.0,Deakin University,Prof Tong Lin; Dr Xin Liu,
DP110100751,2011,Closed,210000,218764.0,The University of Adelaide,Em/Prof John Dunn; Prof Greig de Zubicaray,0000-0002-3950-3460
DP110100857,2011,Closed,120000,126640.0,University of Wollongong,Dr Christopher Magee; Prof Peter Caputi; Prof Donald Iverson,
